midi,mp3,dur_mp3,dur_midi,diff,author
lordi+lordi_would_you_love_a_monsterman_2,lordi_would_you_love_a_monsterman,184.24163265306123,183.6361799999995,0.6054526530617181,lordi
lordi+lordi_devil_is_a_loser_2,lordi_devil_is_a_loser,209.6065306122449,207.7080010000016,1.8985296122432944,lordi
lordi+lordi_the_rebirth_of_the_countess_2,lordi_the_rebirth_of_the_countess,121.36489795918368,119.85534974999952,1.509548209184146,lordi
lordi+lordi_devil_is_a_loser,lordi_devil_is_a_loser,209.6065306122449,207.70800100000145,1.8985296122434927,lordi
lynyrd_skynyrd+lynyrd_skynyrd_gimme_three_steps_2,lynyrd_skynyrd_gimme_three_steps,270.3673469387755,270.90882000000045,0.5414730612249627,lynyrd_skynyrd
lynyrd_skynyrd+lynyrd_skynyrd_gimme_three_steps,lynyrd_skynyrd_gimme_three_steps,270.3673469387755,270.90882000000107,0.541473061225588,lynyrd_skynyrd
lynyrd_skynyrd+lynyrd_skynyrd_roll_gypsy_roll,lynyrd_skynyrd_roll_gypsy_roll,171.07591836734693,169.26290399999812,1.8130143673488133,lynyrd_skynyrd
lynyrd_skynyrd+lynyrd_skynyrd_call_me_the_breeze,lynyrd_skynyrd_call_me_the_breeze,306.5991836734694,307.8187282499894,1.219544576520036,lynyrd_skynyrd
lynyrd_skynyrd+lynyrd_skynyrd_one_more_time,lynyrd_skynyrd_one_more_time,303.69959183673467,302.7585449999981,0.9410468367365185,lynyrd_skynyrd
mercyful_fate+mercyful_fate_to_one_far_away,mercyful_fate_to_one_far_away,91.97714285714284,93.91117199999984,1.9340291428569856,mercyful_fate
mercyful_fate+mercyful_fate_devil_eyes,mercyful_fate_devil_eyes,349.4922448979592,350.8967418750128,1.404496977053611,mercyful_fate
mercyful_fate+mercyful_fate_the_bell_witch,mercyful_fate_the_bell_witch,273.9722448979592,274.453236000002,0.4809911020428217,mercyful_fate
mercyful_fate+mercyful_fate_the_oath,mercyful_fate_the_oath,451.6048979591837,453.0267470000055,1.421849040821769,mercyful_fate
mercyful_fate+mercyful_fate_nightmare_be_thy_name,mercyful_fate_nightmare_be_thy_name,208.1436734693877,209.53825200000207,1.394578530614325,mercyful_fate
misfits+misfits_i_turned_into_martian,misfits_i_turned_into_martian,102.4261224489796,103.75,1.3238775510204022,misfits
misfits+misfits_die_monster_die,misfits_die_monster_die,121.36489795918368,123.0,1.6351020408163208,misfits
misfits+misfits_last_caress,misfits_last_caress,119.90204081632652,118.58817599999864,1.3138648163279072,misfits
misfits+misfits_come_back,misfits_come_back,300.1730612244898,300.50627800000274,0.3332167755129376,misfits
misfits+misfits_shining_2,misfits_shining,179.30448979591836,178.44426599999449,0.8602237959238721,misfits
nevermore+nevermore_i_voyager,nevermore_i_voyager,348.96979591836737,347.11503750000645,1.854758418360916,nevermore
nevermore+nevermore_the_heart_collector,nevermore_the_heart_collector,355.8922448979592,354.375,1.5172448979591877,nevermore
nevermore+nevermore_ambivalent,nevermore_ambivalent,252.3428571428572,252.4999999999976,0.1571428571403998,nevermore
nevermore+nevermore_seven_tongues_of_god,nevermore_seven_tongues_of_god,359.44489795918366,358.7999999999942,0.6448979591894499,nevermore
nevermore+nevermore_precognition,nevermore_precognition,97.77632653061224,99.5625,1.7861734693877622,nevermore
papa_roach+papa_roach_getting_away_with_murder,papa_roach_getting_away_with_murder,190.64163265306124,191.53843599999777,0.8968033469365366,papa_roach
papa_roach+papa_roach_crash,papa_roach_crash,202.03102040816327,202.02487200000328,0.0061484081599871,papa_roach
papa_roach+papa_roach_broken_home_2,papa_roach_broken_home,221.7534693877551,220.625,1.1284693877551035,papa_roach
papa_roach+papa_roach_blood_empty_promises_2,papa_roach_blood_empty_promises,175.6473469387755,175.101784,0.5455629387755039,papa_roach
papa_roach+papa_roach_dead_cell,papa_roach_dead_cell,186.48816326530613,185.0523539999977,1.435809265308393,papa_roach
pixies+pixies_ana,pixies_ana,129.51510204081632,127.99987199999968,1.5152300408166468,pixies
pixies+pixies_the_happening_2,pixies_the_happening,259.134693877551,257.45428800000207,1.6804058775489352,pixies
pixies+pixies_la_la_love_you,pixies_la_la_love_you,163.70938775510203,162.0,1.7093877551020284,pixies
pixies+pixies_crackity_jones,pixies_crackity_jones,84.29714285714286,83.19999999999955,1.0971428571433108,pixies
pixies+pixies_gigantic_2,pixies_gigantic,193.3061224489796,191.89170000000087,1.4144224489786552,pixies
police_the+police_the_canary_in_a_coal_mine,police_the_canary_in_a_coal_mine,148.1404081632653,148.23513600000177,0.0947278367364674,police_the
police_the+police_the_born_in_the_fifties,police_the_born_in_the_fifties,222.53714285714287,221.1426359999959,1.394506857146979,police_the
police_the+police_the_bring_on_the_night_2,police_the_bring_on_the_night,254.92897959183676,253.0906560000074,1.8383235918293224,police_the
police_the+police_the_bring_on_the_night,police_the_bring_on_the_night,254.9289795918368,253.0906560000087,1.838323591828044,police_the
police_the+police_the_the_bed_s_too_big_without_you,police_the_the_bed_s_too_big_without_you,264.9077551020408,266.6663999999958,1.75864489795498,police_the
primus+primus_jerry_was_a_race_car_driver_2,primus_jerry_was_a_race_car_driver,191.3208163265306,193.0430600000045,1.722243673473912,primus
primus+primus_too_many_puppies_crazy_train_interlude,primus_too_many_puppies_crazy_train_interlude,236.9044897959184,238.14790999999508,1.243420204076699,primus
primus+primus_mrs_blaileen,primus_mrs_blaileen,200.07183673469387,201.5625,1.4906632653061251,primus
primus+primus_south_park_theme,primus_south_park_theme,28.26448979591837,26.99997300000004,1.264516795918329,primus
primus+primus_here_come_the_bastards,primus_here_come_the_bastards,173.40081632653062,171.42839999999933,1.972416326531288,primus
radiohead+radiohead_paranoid_android,radiohead_paranoid_android,387.2914285714286,387.0272670000039,0.2641615714247223,radiohead
radiohead+radiohead_creep_fingerstyle_cover_ray_mcgale,radiohead_creep_fingerstyle_cover_ray_mcgale,237.4530612244898,237.33309600000155,0.1199652244882543,radiohead
radiohead+radiohead_bodysnatchers,radiohead_bodysnatchers,241.5804081632653,239.99942399999367,1.580984163271637,radiohead
radiohead+radiohead_everything_in_its_right_place,radiohead_everything_in_its_right_place,251.24571428571429,253.0,1.7542857142857144,radiohead
radiohead+radiohead_street_spirit_fade_out_3,radiohead_street_spirit_fade_out,252.4734693877551,252.3526720000016,0.1207973877534982,radiohead
rage_against_the_machine+rage_against_the_machine_bulls_on_parade_2,rage_against_the_machine_bulls_on_parade,229.51183673469387,228.571200000003,0.9406367346908836,rage_against_the_machine
rage_against_the_machine+rage_against_the_machine_bulls_on_parade_4,rage_against_the_machine_bulls_on_parade,229.51183673469387,228.3926287500026,1.119207984691286,rage_against_the_machine
rage_against_the_machine+rage_against_the_machine_bulls_on_parade_9,rage_against_the_machine_bulls_on_parade,229.51183673469387,229.28548500000292,0.2263517346909225,rage_against_the_machine
rage_against_the_machine+rage_against_the_machine_testify_3,rage_against_the_machine_testify,210.20734693877552,208.24126400000267,1.966082938772843,rage_against_the_machine
rage_against_the_machine+rage_against_the_machine_kick_out_the_jams_2,rage_against_the_machine_kick_out_the_jams,190.7722448979592,190.0,0.7722448979591832,rage_against_the_machine
rata_blanca+rata_blanca_la_llave_de_la_puerta_secreta,rata_blanca_la_llave_de_la_puerta_secreta,353.9330612244898,355.9089959999982,1.975934775508392,rata_blanca
rata_blanca+rata_blanca_rata_blanca_guerrero_del_arco_iris,rata_blanca_rata_blanca_guerrero_del_arco_iris,304.74448979591835,304.72593300000455,0.0185567959138097,rata_blanca
rata_blanca+rata_blanca_porque_es_tan_dificil_amar,rata_blanca_porque_es_tan_dificil_amar,333.0612244897959,331.73696725000104,1.3242572397948609,rata_blanca
rata_blanca+rata_blanca_la_leyenda_del_hada_y_el_mago_4,rata_blanca_la_leyenda_del_hada_y_el_mago,322.48163265306124,321.59999999999945,0.8816326530617857,rata_blanca
rata_blanca+rata_blanca_la_leyenda_del_hada_y_el_mago,rata_blanca_la_leyenda_del_hada_y_el_mago,322.48163265306124,321.60000000000827,0.881632653052975,rata_blanca
seether+seether_my_disaster,seether_my_disaster,272.2220408163265,273.8458800000004,1.6238391836739083,seether
seether+seether_gasoline,seether_gasoline,169.76979591836735,169.4116799999963,0.3581159183710554,seether
seether+seether_because_of_me,seether_because_of_me,216.24163265306123,216.7343760000004,0.4927433469391076,seether
seether+seether_69_tea,seether_69_tea,210.9387755102041,212.1619499999966,1.2231744897925123,seether
seether+seether_fuck_it,seether_fuck_it,178.5730612244898,178.69029749999754,0.1172362755077358,seether
slayer+slayer_killing_fields,slayer_killing_fields,237.34857142857143,236.6980662500078,0.650505178563634,slayer
slayer+slayer_stain_of_mind,slayer_stain_of_mind,204.8261224489796,204.5,0.3261224489795893,slayer
slayer+slayer_angel_of_death_7,slayer_angel_of_death,291.84,289.85685300000114,1.9831469999988367,slayer
slayer+slayer_at_dawn_they_sleep,slayer_at_dawn_they_sleep,376.6320181405896,375.6619444999953,0.9700736405943076,slayer
slayer+slayer_bloodline_2,slayer_bloodline,216.9991836734694,217.41839799999545,0.4192143265260313,slayer
soilwork+soilwork_wings_of_domain,soilwork_wings_of_domain,201.534693877551,202.45120799999864,0.9165141224476372,soilwork
soilwork+soilwork_strangler_2,soilwork_strangler,228.67591836734687,228.68561899999605,0.0097006326490998,soilwork
soilwork+soilwork_cranking_the_sirens,soilwork_cranking_the_sirens,206.47183673469388,207.4284849999973,0.9566482653034144,soilwork
soilwork+soilwork_neurotica_rampage,soilwork_neurotica_rampage,284.96979591836737,285.76238799999464,0.7925920816272765,soilwork
soilwork+soilwork_final_fatal_force,soilwork_final_fatal_force,299.8595918367347,299.555255999994,0.3043358367407336,soilwork
stratovarius+stratovarius_when_the_night_meets_the_day_2,stratovarius_when_the_night_meets_the_day,325.4334693877551,325.3330080000062,0.1004613877489077,stratovarius
stratovarius+stratovarius_years_go_by,stratovarius_years_go_by,314.2791836734694,314.18150400000025,0.0976796734691447,stratovarius
stratovarius+stratovarius_unbreakable,stratovarius_unbreakable,277.60326530612247,276.484831000002,1.118434306120491,stratovarius
stratovarius+stratovarius_eagleheart_3,stratovarius_eagleheart,230.0342857142857,228.5711999999968,1.4630857142889797,stratovarius
stratovarius+stratovarius_reign_of_terror,stratovarius_reign_of_terror,208.6661224489796,209.538252000004,0.8721295510244147,stratovarius
therion+therion_the_opening_2,therion_the_opening,88.6073469387755,88.42091999999954,0.1864269387759662,therion
therion+therion_the_dreams_of_swedenborg,therion_the_dreams_of_swedenborg,298.5012244897959,296.99970299999814,1.5015214897977671,therion
therion+therion_the_opening,therion_the_opening,88.6073469387755,88.42091999999951,0.1864269387759947,therion
therion+therion_symphony_of_the_dead_2,therion_symphony_of_the_dead,217.75673469387755,219.6921600000029,1.935425306125353,therion
therion+therion_to_mega_therion_3,therion_to_mega_therion,393.2734693877551,393.02649025000966,0.2469791377454271,therion
tiamat+tiamat_cain_2,tiamat_cain,306.07673469387754,306.85683600000084,0.7801013061232993,tiamat
tiamat+tiamat_cold_seed_3,tiamat_cold_seed,231.57551020408164,231.4864799999968,0.0890302040848212,tiamat
tiamat+tiamat_cain,tiamat_cain,306.07673469387754,305.14255200000014,0.9341826938774034,tiamat
tiamat+tiamat_forever_burning_flames,tiamat_forever_burning_flames,262.87020408163266,261.0340390000035,1.83616508162919,tiamat
tiamat+tiamat_carry_your_cross_and_i_ll_carry_mine,tiamat_carry_your_cross_and_i_ll_carry_mine,277.3681632653061,276.70574399999515,0.6624192653109731,tiamat
trivium+trivium_capsizing_the_sea,trivium_capsizing_the_sea,90.67102040816326,90.19588,0.4751404081632557,trivium
trivium+trivium_chaos_reigns,trivium_chaos_reigns,247.7191836734694,248.4870180000087,0.7678343265393153,trivium
trivium+trivium_wake_the_end_is_nigh,trivium_wake_the_end_is_nigh,357.9559183673469,356.36328000002004,1.5926383673269129,trivium
trivium+trivium_shattering_the_skies_above,trivium_shattering_the_skies_above,282.5404081632653,284.462039999999,1.9216318367336955,trivium
trivium+trivium_a_grey_so_dark,trivium_a_grey_so_dark,161.41061224489795,160.59860700000274,0.8120052448952038,trivium
whitesnake+whitesnake_bad_boys,whitesnake_bad_boys,248.08489795918368,246.39999999999384,1.68489795918984,whitesnake
whitesnake+whitesnake_walking_in_the_shadows_of_the_blues,whitesnake_walking_in_the_shadows_of_the_blues,264.33306122448977,265.2990002499989,0.965939025509158,whitesnake
whitesnake+whitesnake_bad_boys_2,whitesnake_bad_boys,248.08489795918368,246.39999999999324,1.6848979591904367,whitesnake
whitesnake+whitesnake_still_of_the_night_3,whitesnake_still_of_the_night,399.7518367346939,399.23071600001447,0.521120734679414,whitesnake
whitesnake+whitesnake_here_i_go_again,whitesnake_here_i_go_again,276.97632653061225,278.1517844999965,1.175457969384297,whitesnake
after_forever+after_forever_follow_in_the_cry_mid,after_forever_follow_in_the_cry,243.40897959183675,244.101816000004,0.6928364081672953,after_forever
after_forever+after_forever_intrinsic_2_mid,after_forever_intrinsic,404.1142857142857,403.2983967500012,0.8158889642845111,after_forever
after_forever+after_forever_semblance_of_confusion_mid,after_forever_semblance_of_confusion,248.81632653061223,248.2522600000001,0.5640665306121662,after_forever
after_forever+after_forever_forlorn_hope_mid,after_forever_forlorn_hope,385.5151020408163,387.47408000000144,1.95897795918512,after_forever
amorphis+amorphis_drowned_maid_mid,amorphis_drowned_maid,251.8204081632653,250.58821200000028,1.23219616326503,amorphis
amorphis+amorphis_into_hiding_2_mid,amorphis_into_hiding,225.4889795918368,224.16221699999892,1.3267625918377632,amorphis
amorphis+amorphis_magic_and_mayhem_mid,amorphis_magic_and_mayhem,267.62448979591835,266.01254149999977,1.6119482959185802,amorphis
amorphis+amorphis_black_winterday_mid,amorphis_black_winterday,230.97469387755103,229.18003974999647,1.7946541275544805,amorphis
angra+angra_running_alone_5_mid,angra_running_alone,434.2334693877551,434.32816999999966,0.0947006122445373,angra
angra+angra_angels_cry_mid,angra_angels_cry,408.894693877551,410.6826995000205,1.788005622469484,angra
angra+angra_stand_away_mid,angra_stand_away,295.91510204081635,295.2532910000023,0.6618110408140296,angra
angra+angra_visions_prelude_mid,angra_visions_prelude,272.065306122449,272.04245075,0.022855372448987,angra
animals_as_leaders+animals_as_leaders_modern_meat_2_mid,animals_as_leaders_modern_meat,126.61551020408164,128.23521024999982,1.6197000459181936,animals_as_leaders
animals_as_leaders+animals_as_leaders_do_not_go_gently_2_mid,animals_as_leaders_do_not_go_gently,221.2310204081633,220.38439500000453,0.8466254081587294,animals_as_leaders
animals_as_leaders+animals_as_leaders_weightless_mid,animals_as_leaders_weightless,316.0816326530612,314.0871087500003,1.9945239030608943,animals_as_leaders
animals_as_leaders+animals_as_leaders_cafo_mid,animals_as_leaders_cafo,401.21469387755104,402.1927440000159,0.978050122464822,animals_as_leaders
annihilator+annihilator_never_neverland_mid,annihilator_never_neverland,322.8473469387755,323.4536799999902,0.6063330612146842,annihilator
annihilator+annihilator_denied_mid,annihilator_denied,324.72816326530614,323.99967600000923,0.7284872652969057,annihilator
annihilator+annihilator_fantastic_things_mid,annihilator_fantastic_things,267.02367346938775,266.2064440000047,0.8172294693830509,annihilator
annihilator+annihilator_all_for_you_mid,annihilator_all_for_you,269.63591836734696,268.0,1.6359183673469602,annihilator
ash+ash_cherry_bomb_mid,ash_cherry_bomb,196.7542857142857,196.621424999994,0.1328607142917803,ash
ash+ash_clones_mid,ash_clones,240.58775510204083,239.9996399999968,0.5881151020440143,ash
ash+ash_goldfinger_mid,ash_goldfinger,271.80408163265304,272.3010890000043,0.4970073673512729,ash
ash+ash_orpheus_mid,ash_orpheus,256.23510204081634,254.39999999999367,1.835102040822619,ash
cake+cake_wheels,cake_wheels,198.26938775510203,196.7697600000049,1.4996277550970945,cake
cake+cake_never_there,cake_never_there,164.31020408163266,164.0,0.3102040816326621,cake
cake+cake_never_there_2,cake_never_there,164.31020408163266,164.0,0.3102040816326621,cake
cake+cake_short_skirt_long_jacket,cake_short_skirt_long_jacket,208.065306122449,207.4573919999967,0.6079141224522857,cake
cardigans_the+cardigans_the_my_favourite_game_2,cardigans_the_my_favourite_game,217.20816326530613,216.5032799999985,0.7048832653076147,cardigans_the
cardigans_the+cardigans_the_sick_tired,cardigans_the_sick_tired,207.56897959183672,208.55167199999937,0.9826924081626488,cardigans_the
cardigans_the+cardigans_the_communication,cardigans_the_communication,268.7477551020408,269.00000000000006,0.2522448979592582,cardigans_the
cardigans_the+cardigans_the_my_favourite_game,cardigans_the_my_favourite_game,217.20816326530613,216.5032799999985,0.7048832653076147,cardigans_the
darkness_the+darkness_the_stuck_in_a_rut,darkness_the_stuck_in_a_rut,197.95591836734687,198.75737700000195,0.8014586326550273,darkness_the
darkness_the+darkness_the_love_is_only_a_feeling_2,darkness_the_love_is_only_a_feeling,260.9371428571429,262.90730400000217,1.9701611428592969,darkness_the
darkness_the+darkness_the_love_on_the_rocks_with_no_ice_2,darkness_the_love_on_the_rocks_with_no_ice,357.1722448979592,355.4887042500023,1.6835406479568746,darkness_the
darkness_the+darkness_the_get_your_hands_off_my_woman,darkness_the_get_your_hands_off_my_woman,166.13877551020408,164.39999999999822,1.738775510205869,darkness_the
deftones+deftones_bored_5,deftones_bored,246.04734693877552,246.0757320000042,0.0283850612286755,deftones
deftones+deftones_be_quiet_and_drive_far_away_2,deftones_be_quiet_and_drive_far_away,299.93795918367346,299.354703999996,0.5832551836774655,deftones
deftones+deftones_my_own_summer_shove_it,deftones_my_own_summer_shove_it,214.83102040816323,213.33324800000275,1.4977724081605288,deftones
deftones+deftones_bored,deftones_bored,246.04734693877552,246.0,0.0473469387755187,deftones
donnas_the+donnas_the_wasted,donnas_the_wasted,209.44979591836736,210.20249249999503,0.7526965816277027,donnas_the
donnas_the+donnas_the_dont_wait_up_for_me,donnas_the_dont_wait_up_for_me,207.46448979591835,207.50000000000003,0.0355102040816746,donnas_the
donnas_the+donnas_the_take_me_to_the_backseat,donnas_the_take_me_to_the_backseat,142.49795918367346,143.55409800000112,1.0561388163276604,donnas_the
donnas_the+donnas_the_love_you_till_it_hurts,donnas_the_love_you_till_it_hurts,212.27102040816325,211.0343280000034,1.236692408159854,donnas_the
dragonforce+dragonforce_through_the_fire_and_flames_2,dragonforce_through_the_fire_and_flames,439.3012244897959,439.9764479999865,0.6752235101905626,dragonforce
dragonforce+dragonforce_through_the_fire_and_flames,dragonforce_through_the_fire_and_flames,439.3012244897959,439.976447999986,0.675223510190051,dragonforce
dragonforce+dragonforce_my_spirit_will_go_on,dragonforce_my_spirit_will_go_on,473.3910204081633,472.4365547499805,0.954465658182812,dragonforce
dragonforce+dragonforce_soldiers_of_the_wasteland,dragonforce_soldiers_of_the_wasteland,587.3110204081632,585.5825759999987,1.7284444081645916,dragonforce
edguy+edguy_behind_the_gates_to_midnight_world,edguy_behind_the_gates_to_midnight_world,536.894693877551,535.7113459999912,1.1833478775598678,edguy
edguy+edguy_scarlet_rose,edguy_scarlet_rose,311.66693877551023,311.450199999996,0.2167387755142158,edguy
edguy+edguy_king_of_fools,edguy_king_of_fools,260.41469387755103,260.0,0.4146938775510307,edguy
edguy+edguy_children_of_steel,edguy_children_of_steel,244.00979591836736,243.04313800000736,0.9666579183599991,edguy
emmanuel_tommy+emmanuel_tommy_imagine,emmanuel_tommy_imagine,205.40081632653065,205.7823815,0.3815651734693688,emmanuel_tommy
emmanuel_tommy+emmanuel_tommy_angelina_2,emmanuel_tommy_angelina,222.0930612244898,222.2500000000002,0.1569387755104117,emmanuel_tommy
emmanuel_tommy+emmanuel_tommy_luttrell,emmanuel_tommy_luttrell,143.77795918367346,145.1599342499999,1.3819750663264472,emmanuel_tommy
emmanuel_tommy+emmanuel_tommy_and_so_it_goes_2,emmanuel_tommy_and_so_it_goes,203.07591836734693,202.153644,0.9222743673469438,emmanuel_tommy
escape_the_fate+escape_the_fate_dragging_dead_bodies_in_blue_bags_up_really_long_hills,escape_the_fate_dragging_dead_bodies_in_blue_bags_up_really_long_hills,218.2008163265306,217.87312625000283,0.3276900765277446,escape_the_fate
escape_the_fate+escape_the_fate_theres_no_sympathy_for_the_dead,escape_the_fate_theres_no_sympathy_for_the_dead,325.4334693877551,327.1060320000061,1.6725626122509991,escape_the_fate
escape_the_fate+escape_the_fate_this_war_is_ours,escape_the_fate_this_war_is_ours,266.814693877551,267.6465004999954,0.8318066224443896,escape_the_fate
escape_the_fate+escape_the_fate_not_good_enough_for_truth_in_cliche,escape_the_fate_not_good_enough_for_truth_in_cliche,231.57551020408164,230.3999999999956,1.1755102040860947,escape_the_fate
evanescence+evanescence_my_last_breath,evanescence_my_last_breath,247.40571428571428,248.18175200000493,0.776037714290652,evanescence
evanescence+evanescence_good_enough,evanescence_good_enough,331.4416326530612,329.9411827499961,1.500449903065146,evanescence
evanescence+evanescence_going_under,evanescence_going_under,215.0138775510204,213.15000000000424,1.8638775510161736,evanescence
evanescence+evanescence_lithium,evanescence_lithium,224.1828571428572,224.9998799999988,0.8170228571416658,evanescence
evergrey+evergrey_mark_of_the_triangle,evergrey_mark_of_the_triangle,382.8767346938776,381.2303880000089,1.6463466938686224,evergrey
evergrey+evergrey_a_scattered_me,evergrey_a_scattered_me,258.19428571428574,256.3633799999937,1.830905714292044,evergrey
evergrey+evergrey_december_26th,evergrey_december_26th,306.25959183673467,305.0969449999967,1.162646836737963,evergrey
evergrey+evergrey_watching_the_skies,evergrey_watching_the_skies,376.55510204081634,376.1999999999804,0.3551020408359591,evergrey
goo_goo_dolls+goo_goo_dolls_slide_2,goo_goo_dolls_slide,213.28979591836736,211.63615199999424,1.6536439183731204,goo_goo_dolls
goo_goo_dolls+goo_goo_dolls_black_ballon,goo_goo_dolls_black_ballon,249.6,249.23073600000188,0.3692639999981111,goo_goo_dolls
goo_goo_dolls+goo_goo_dolls_long_way_down,goo_goo_dolls_long_way_down,208.58775510204083,209.63879699999788,1.0510418979570488,goo_goo_dolls
goo_goo_dolls+goo_goo_dolls_acoustic_3,goo_goo_dolls_acoustic,116.63673469387756,118.0,1.3632653061224431,goo_goo_dolls
hendrix_jimi+hendrix_jimi_crosstown_traffic_3,hendrix_jimi_crosstown_traffic,139.33714285714285,140.68955200000204,1.3524091428591871,hendrix_jimi
hendrix_jimi+hendrix_jimi_all_along_the_watchtower,hendrix_jimi_all_along_the_watchtower,240.8751020408164,242.1427279999974,1.2676259591810606,hendrix_jimi
hendrix_jimi+hendrix_jimi_all_along_the_watchower,hendrix_jimi_all_along_the_watchower,240.8751020408164,242.1427279999974,1.2676259591810606,hendrix_jimi
hendrix_jimi+hendrix_jimi_little_wing,hendrix_jimi_little_wing,145.6326530612245,147.42842399999964,1.7957709387751493,hendrix_jimi
hide+hide_genkai_haretsu,hide_genkai_haretsu,282.09632653061226,283.0051199999923,0.9087934693800436,hide
hide+hide_eyes_love_you,hide_eyes_love_you,359.47102040816327,358.28535599998366,1.1856644081796048,hide
hide+hide_rocket_dive_3,hide_rocket_dive,219.61142857142855,220.8789000000029,1.2674714285742823,hide
hide+hide_rocket_dive_2,hide_rocket_dive,219.61142857142852,219.56022000000263,0.0512085714259171,hide
i_other+idir_isefra,idir_isefra,216.32,218.0,1.6800000000000068,i_other
i_other+ice_nine_kills_the_coffin_is_moving,ice_nine_kills_the_coffin_is_moving,189.64897959183676,187.65948599999865,1.989493591838084,i_other
i_other+iron_butterfly_in_a_gadda_da_vida_2,iron_butterfly_in_a_gadda_da_vida,174.0538775510204,173.33315999999868,0.7207175510217212,i_other
i_other+in_this_moment_whore,in_this_moment_whore,245.60326530612244,245.0522639999973,0.55100130612513,i_other
inanimate_existence+inanimate_existence_within_lucid_dreams,inanimate_existence_within_lucid_dreams,189.36163265306124,189.3000000000013,0.0616326530598883,inanimate_existence
inanimate_existence+inanimate_existence_morphogenesis,inanimate_existence_morphogenesis,207.80408163265307,206.88868199999305,0.9153996326600408,inanimate_existence
inanimate_existence+inanimate_existence_illuminating_the_darkness_of_ignorance,inanimate_existence_illuminating_the_darkness_of_ignorance,73.43020408163265,72.41377499999972,1.0164290816329355,inanimate_existence
inanimate_existence+inanimate_existence_iguanid_labyrinth,inanimate_existence_iguanid_labyrinth,235.0236734693877,236.497363250004,1.4736897806162403,inanimate_existence
jethro_tull+jethro_tull_cheap_day_return,jethro_tull_cheap_day_return,82.46857142857142,84.39226025000025,1.9236888214288257,jethro_tull
jethro_tull+jethro_tull_requiem,jethro_tull_requiem,223.16408163265305,221.341322000001,1.822759632652037,jethro_tull
jethro_tull+jethro_tull_too_old_to_rock_n_roll_too_young_to_die,jethro_tull_too_old_to_rock_n_roll_too_young_to_die,338.4685714285714,339.9998359999996,1.531264571428153,jethro_tull
jethro_tull+jethro_tull_aqualung_2,jethro_tull_aqualung,397.7404081632653,398.59136400001006,0.8509558367447312,jethro_tull
journey+journey_any_way_you_want_it,journey_any_way_you_want_it,201.0122448979592,199.70793599999925,1.3043088979599418,journey
journey+journey_lovin_touchin_squeezin,journey_lovin_touchin_squeezin,230.6089795918368,230.09404049999915,0.51493909183759,journey
journey+journey_lights,journey_lights,189.30938775510205,188.1552519999996,1.1541357551024871,journey
journey+journey_seperate_ways,journey_seperate_ways,323.70938775510206,324.9227520000073,1.2133642449052218,journey
kinks_the+kinks_the_sunny_afternoon_2,kinks_the_sunny_afternoon,214.77877551020407,214.4261080000013,0.3526675102027354,kinks_the
kinks_the+kinks_the_you_really_got_me_2,kinks_the_you_really_got_me,135.13142857142856,133.33320000000035,1.798228571428183,kinks_the
kinks_the+kinks_the_you_really_got_me,kinks_the_you_really_got_me,135.13142857142856,135.57243999999875,0.4410114285701922,kinks_the
kinks_the+kinks_the_lola,kinks_the_lola,241.37142857142857,239.99979200000425,1.3716365714243182,kinks_the
kiss+kiss_cold_gin,kiss_cold_gin,260.2318367346939,261.0733080000007,0.8414712653067795,kiss
kiss+kiss_calling_dr_love,kiss_calling_dr_love,219.40244897959184,220.80000000000345,1.397551020411612,kiss
kiss+kiss_watchin_you,kiss_watchin_you,225.48897959183677,226.42071299999776,0.9317334081610228,kiss
kiss+kiss_i_will_be_there,kiss_i_will_be_there,229.4073469387755,229.5,0.0926530612244391,kiss
korn+korn_twist_2,korn_twist,48.92734693877551,49.921875,0.9945280612244928,korn
korn+korn_good_god_3,korn_good_god,201.19510204081632,200.75,0.4451020408163231,korn
korn+korn_coming_undone,korn_coming_undone,199.8628571428572,198.4000000000016,1.4628571428555972,korn
korn+korn_twist,korn_twist,48.92734693877551,50.53566374999995,1.6083168112244408,korn
kyo+kyo_c_est_ma_faute,kyo_c_est_ma_faute,201.0122448979592,199.70204850000127,1.310196397957924,kyo
kyo+kyo_qui_je_suis,kyo_qui_je_suis,224.8359183673469,224.2103320000016,0.6255863673453916,kyo
kyo+kyo_je_cours,kyo_je_cours,179.87918367346938,178.94108699999623,0.9380966734731544,kyo
kyo+kyo_tout_envoyer_en_l_air_2,kyo_tout_envoyer_en_l_air,189.6751020408163,190.0,0.3248979591836871,kyo
lennon_john+lennon_john_my_mummy_s_dead,lennon_john_my_mummy_s_dead,49.81551020408163,49.5,0.3155102040816331,lennon_john
lennon_john+lennon_john_imagine_acoustic,lennon_john_imagine_acoustic,191.0334693877551,191.99980800000088,0.966338612245778,lennon_john
lennon_john+lennon_john_imagine_4,lennon_john_imagine,183.3012244897959,182.40000000000143,0.9012244897944868,lennon_john
lennon_john+lennon_john_stand_by_me_3,lennon_john_stand_by_me,211.74857142857144,211.2000000000021,0.5485714285693177,lennon_john
louise_attaque+louise_attaque_l_imposture,louise_attaque_l_imposture,143.6212244897959,142.2725850000006,1.3486394897953176,louise_attaque
louise_attaque+louise_attaque_d_amour_en_amour,louise_attaque_d_amour_en_amour,80.66612244897959,79.3125,1.3536224489795927,louise_attaque
